,start,stop,avg,area
238,2019-11-28 10:57:02.100,2019-11-28 10:57:05.200,12.024999999999999,408.85
239,2019-11-28 10:57:13.000,2019-11-28 10:57:17.900,15.56096153846154,809.1700000000002
240,2019-11-28 10:57:43.800,2019-11-28 10:57:46.900,11.894545454545455,392.5200000000001
241,2019-11-28 10:57:54.700,2019-11-28 10:57:59.700,15.72358490566038,833.3500000000001
242,2019-11-28 10:58:07.000,2019-11-28 10:58:10.700,11.891025641025644,463.75000000000006
243,2019-11-28 10:58:18.300,2019-11-28 10:58:23.000,15.224199999999998,761.2099999999998
244,2019-11-28 10:58:48.600,2019-11-28 10:58:51.700,12.043333333333333,397.4299999999999
245,2019-11-28 10:58:59.600,2019-11-28 10:59:04.500,15.776923076923074,820.3999999999997
246,2019-11-28 10:59:12.100,2019-11-28 10:59:15.100,11.392727272727273,375.96000000000004
247,2019-11-28 10:59:23.000,2019-11-28 10:59:27.900,14.95769230769231,777.8000000000003
248,2019-11-28 10:59:53.300,2019-11-28 10:59:56.700,12.437777777777779,447.7600000000002
249,2019-11-28 11:00:04.500,2019-11-28 11:00:09.500,14.812321428571428,829.4899999999999
250,2019-11-28 11:00:17.000,2019-11-28 11:00:20.200,12.896176470588232,438.4699999999999
251,2019-11-28 11:00:27.900,2019-11-28 11:00:32.700,15.437222222222223,833.61
252,2019-11-28 11:00:58.300,2019-11-28 11:01:01.500,11.731621621621622,434.0700000000001
253,2019-11-28 11:01:09.400,2019-11-28 11:01:14.400,15.304259259259261,826.4299999999997
254,2019-11-28 11:01:21.800,2019-11-28 11:01:24.900,12.480000000000002,436.8
255,2019-11-28 11:01:32.500,2019-11-28 11:01:37.600,13.743392857142856,769.6299999999998
256,2019-11-28 11:02:03.400,2019-11-28 11:02:06.600,10.872162162162164,402.2700000000001
257,2019-11-28 11:02:14.500,2019-11-28 11:02:19.200,14.81169811320755,785.02
258,2019-11-28 11:02:26.600,2019-11-28 11:02:29.900,11.695526315789474,444.42999999999995
259,2019-11-28 11:02:37.700,2019-11-28 11:02:42.400,12.915925925925926,697.46
260,2019-11-28 11:03:08.300,2019-11-28 11:03:11.200,11.309714285714286,395.83999999999986
261,2019-11-28 11:03:19.000,2019-11-28 11:03:24.000,16.026037735849055,849.3800000000002
262,2019-11-28 11:03:31.600,2019-11-28 11:03:34.700,11.735999999999999,410.76000000000005
263,2019-11-28 11:03:42.500,2019-11-28 11:03:47.300,15.87326923076923,825.4099999999997
264,2019-11-28 11:04:12.800,2019-11-28 11:04:16.100,10.629459459459458,393.2899999999999
265,2019-11-28 11:04:23.900,2019-11-28 11:04:28.900,14.910909090909094,820.1000000000003
266,2019-11-28 11:04:36.700,2019-11-28 11:04:39.700,10.501176470588238,357.04
267,2019-11-28 11:04:47.000,2019-11-28 11:04:52.000,15.55290909090909,855.4099999999996
268,2019-11-28 11:05:18.000,2019-11-28 11:05:21.000,12.28,442.08000000000004
269,2019-11-28 11:05:28.600,2019-11-28 11:05:33.800,15.461403508771928,881.2999999999998
270,2019-11-28 11:05:41.600,2019-11-28 11:05:44.400,9.520000000000001,342.72
271,2019-11-28 11:05:51.900,2019-11-28 11:05:57.000,15.26017543859649,869.83
272,2019-11-28 11:06:22.700,2019-11-28 11:06:25.900,11.46914285714286,401.42
273,2019-11-28 11:06:33.700,2019-11-28 11:06:38.700,14.338888888888894,774.3000000000003
274,2019-11-28 11:06:46.100,2019-11-28 11:06:49.200,11.131714285714287,389.61
275,2019-11-28 11:06:56.700,2019-11-28 11:07:01.700,16.640535714285715,931.87
276,2019-11-28 11:07:27.600,2019-11-28 11:07:30.900,10.963513513513512,405.65000000000003
277,2019-11-28 11:07:38.700,2019-11-28 11:07:43.700,15.54037037037037,839.1800000000002
278,2019-11-28 11:07:51.500,2019-11-28 11:07:54.200,10.775757575757575,355.6000000000001
279,2019-11-28 11:08:01.900,2019-11-28 11:08:06.800,15.961296296296295,861.9100000000001
280,2019-11-28 11:08:32.600,2019-11-28 11:08:35.900,10.637179487179488,414.85000000000014
281,2019-11-28 11:08:43.700,2019-11-28 11:08:48.700,15.922830188679242,843.9099999999996
282,2019-11-28 11:08:56.100,2019-11-28 11:08:59.100,11.542222222222223,415.52000000000015
283,2019-11-28 11:09:06.800,2019-11-28 11:09:11.800,16.212321428571425,907.89
284,2019-11-28 11:09:37.500,2019-11-28 11:09:40.900,11.419999999999996,445.37999999999994
285,2019-11-28 11:09:48.400,2019-11-28 11:09:53.500,14.573859649122806,830.7099999999999
286,2019-11-28 11:10:00.900,2019-11-28 11:10:04.000,11.597941176470588,394.33
287,2019-11-28 11:10:11.700,2019-11-28 11:10:16.600,14.64018181818182,805.2100000000005
288,2019-11-28 11:10:42.900,2019-11-28 11:10:46.000,10.82057142857143,378.72
289,2019-11-28 11:10:53.900,2019-11-28 11:10:58.800,16.548461538461538,860.5199999999999
290,2019-11-28 11:11:06.600,2019-11-28 11:11:09.700,10.692857142857143,374.25
291,2019-11-28 11:11:17.400,2019-11-28 11:11:22.400,15.972545454545452,878.4900000000001
292,2019-11-28 11:11:47.500,2019-11-28 11:11:50.700,11.555555555555555,416.0
293,2019-11-28 11:11:58.300,2019-11-28 11:12:03.500,15.720181818181825,864.6100000000005
294,2019-11-28 11:12:11.100,2019-11-28 11:12:14.100,11.049411764705882,375.67999999999984
295,2019-11-28 11:12:21.900,2019-11-28 11:12:26.800,14.646727272727276,805.5700000000003
